ticker;name;country;industry;sector;dividend_rate;dividend_yield;EV/revenue;EV/ebitda;negative_EV/revenue;negative_EV/ebitda;ebitda;ebitda_mean;ebitda_std;negative_ebitda;ebit;ebit_mean;ebit_std;negative_ebit;net_income;net_income_mean;net_income_std;negative_net_income;operating_income;operating_income_mean;operating_income_std;negative_operating_income;gross_profit;gross_profit_mean;gross_profit_std;total_revenue;total_revenue_mean;total_revenue_std;gross_margin;gross_margin_mean;gross_margin_std;ebitda_margin;ebitda_margin_mean;ebitda_margin_std;ebit_margin;ebit_margin_mean;ebit_margin_std;net_margin;net_margin_mean;net_margin_std;roa;roa_mean;roa_std;roe;roe_mean;roe_std;assets_net_worth;assets_net_worth_mean;assets_net_worth_std;participation_of_third_party_capital;participation_of_third_party_capital_mean;participation_of_third_party_capital_std;debit_composition;debit_composition_mean;debit_composition_std;net_debt;net_debt_ebitda;net_debt_ebitda_mean;net_debt_ebitda_std;general_liquidity;general_liquidity_mean;general_liquidity_std;current_liquidity;current_liquidity_mean;current_liquidity_std;dry_liquidity;dry_liquidity_mean;dry_liquidity_std
['HAL'];['Halliburton Company'];United States;Oil & Gas Equipment & Services;Energy;0.68;3.21;1.116;5.327;0.0;0.0;4763000000.0;0.226;0.1875;0.0;3684000000.0;0.3035;0.2616;0.0;2501000000.0;0.235;0.3178;0.0;3938000000.0;0.3444;0.3225;0.0;4301000000.0;0.3153;0.2682;22944000000.0;0.1526;0.1354;0.1875;0.1296;0.1037;0.2076;0.0638;0.1179;0.1606;0.125;0.1631;0.109;0.0813;0.288;0.0977;0.1768;0.2903;0.1472;0.104;0.2899;1.5064;-0.0643;0.0387;;;;;;;5984000000.0;1.2564;-0.2142;0.1149;;;;;;;;;
['HSY'];['The Hershey Company'];United States;Confectioners;Consumer Defensive;5.48;3.34;3.384;10.994;0.0;0.0;3103508000.0;0.1147;0.0199;0.0;2648253000.0;0.1122;0.0316;0.0;2221239000.0;0.1461;0.0341;0.0;2927267000.0;0.1276;0.0145;0.0;5300888000.0;0.0942;0.0238;11202263000.0;0.0788;0.0647;0.4732;0.0169;0.0433;0.277;0.0379;0.0775;0.2364;0.0363;0.088;0.1983;0.068;0.0943;0.1716;0.0657;0.0234;0.2962;0.0045;0.0524;1.7264;-0.0578;0.0309;0.6705;-0.1224;0.0588;0.3791;0.3622;0.4638;4716808000.0;1.5198;-0.1225;0.021;2.5748;0.076;0.0362;1.9721;0.0094;0.4034;1.3143;0.0478;0.352
['HES'];['Hess Corporation'];United States;Oil & Gas E&P;Energy;2.0;1.51;3.927;6.805;0.0;0.0;7253000000.0;0.3193;0.3265;0.0;4766000000.0;0.4651;0.549;0.0;2769000000.0;1.1375;1.2651;0.0;4776000000.0;0.4392;0.4972;0.0;10175000000.0;0.2455;0.3029;12896000000.0;0.2235;0.2397;0.789;0.0083;0.0498;0.5624;0.0667;0.101;0.3696;0.1522;0.2589;0.2147;0.6059;0.7205;0.1043;0.9862;1.2128;0.162;0.8888;1.1637;1.5535;-0.0485;0.0137;0.5019;-0.1224;0.0279;0.0027;29.1104;42.5251;8289000000.0;1.1428;-0.0934;0.3257;3.0952;0.0848;0.0193;137.9565;55.1313;70.7152;119.7391;54.7193;70.5373
['HPE'];['Hewlett Packard Enterprise Company'];United States;Communication Equipment;Technology;0.52;3.21;0.851;5.256;0.0;0.0;5058000000.0;0.0246;0.0354;0.0;2494000000.0;0.0571;0.0308;0.0;2579000000.0;0.2866;0.849;0.0;2494000000.0;0.0571;0.0308;0.0;9878000000.0;0.0186;0.046;30127000000.0;0.0273;0.0049;0.3279;-0.0084;0.0492;0.1679;-0.0026;0.0379;0.0828;0.0291;0.0341;0.0856;0.2526;0.8294;0.0362;0.2025;0.8558;0.0501;0.2206;0.8555;1.3852;0.0121;0.0334;0.3547;0.0533;0.1445;0.2599;0.0418;0.3031;4970000000.0;0.9826;-0.2193;0.1728;3.9056;-0.0261;0.0947;7.0555;0.1749;0.4512;5.4085;0.1813;0.4636
['HLT'];['Hilton Worldwide Holdings Inc.'];United States;Lodging;Consumer Cyclical;0.6;0.27;13.383;25.397;0.0;0.0;2498000000.0;0.3665;0.4623;0.0;2352000000.0;0.4466;0.5661;0.0;1535000000.0;0.7718;0.9288;0.0;2365000000.0;0.3949;0.4698;0.0;3063000000.0;0.2539;0.2666;11174000000.0;0.258;0.1848;0.2741;-0.012;0.0628;0.2236;0.0599;0.2004;0.2105;0.1138;0.2667;0.1374;0.3442;0.5132;0.0929;0.737;0.9326;0.3397;0.8507;0.8303;3.6561;0.1086;0.1131;;;;;;;10702000000.0;4.2842;-0.1118;0.2727;;;;;;;;;
['HON'];['Honeywell International Inc.'];United States;Conglomerates;Industrials;4.52;2.25;3.955;15.969;0.0;0.0;9605000000.0;0.034;0.0948;0.0;8271000000.0;0.0356;0.1104;0.0;5705000000.0;0.0146;0.0994;0.0;7660000000.0;0.0734;0.0274;0.0;14662000000.0;0.0595;0.013;38498000000.0;0.0383;0.0084;0.3809;0.0204;0.0098;0.2495;-0.0043;0.0899;0.2148;-0.0027;0.1058;0.1482;-0.0228;0.0959;0.0759;-0.0313;0.1377;0.1328;0.023;0.1174;1.7499;0.0611;0.0544;0.7237;0.1849;0.1641;0.1807;-0.1265;0.0556;21658000000.0;2.2549;0.2818;0.1703;2.418;-0.0945;0.0728;4.9658;0.0271;0.1527;3.8196;0.0105;0.1224
['HWM'];['Howmet Aerospace Inc.'];United States;Aerospace & Defense;Industrials;0.4;0.3;7.675;30.27;0.0;0.0;1842000000.0;0.2929;0.0305;0.0;1565000000.0;0.3909;0.056;0.0;1155000000.0;0.6529;0.1267;0.0;1639000000.0;0.2564;0.0682;0.0;2311000000.0;0.1894;0.0428;7430000000.0;0.1435;0.0221;0.311;0.0408;0.0472;0.2479;0.1305;0.005;0.2106;0.2159;0.0346;0.1555;0.4455;0.1073;0.1098;0.6385;0.1317;0.1639;0.5596;0.1638;1.4925;-0.0495;0.0265;;;;;;;2907000000.0;1.5782;-0.281;0.0208;;;;;;;;;
['HUBB'];['Hubbell Incorporated'];United States;Electrical Equipment & Parts;Industrials;5.28;1.47;3.682;15.785;0.0;0.0;1291200000.0;0.2538;0.1107;0.0;1079100000.0;0.292;0.1679;0.0;777800000.0;0.2607;0.1679;0.0;1091600000.0;0.2831;0.1766;0.0;1904100000.0;0.1898;0.1282;5628500000.0;0.1044;0.0555;0.3383;0.0758;0.0895;0.2294;0.1355;0.0893;0.1917;0.168;0.1303;0.1382;0.1389;0.125;0.1165;0.1614;0.124;0.1568;0.1482;0.1548;1.3467;-0.0125;0.0671;0.3162;-0.0365;0.2249;0.08;5.1862;7.3786;1390500000.0;1.0769;-0.1269;0.2872;4.2594;0.0687;0.1888;16.6611;0.0551;0.8953;9.9482;0.0295;0.8763
['HII'];['Huntington Ingalls Industries, Inc.'];United States;Aerospace & Defense;Industrials;5.4;2.43;0.981;11.414;0.0;0.0;1064000000.0;0.0314;0.1516;0.0;738000000.0;0.0293;0.1773;0.0;550000000.0;0.016;0.1543;0.0;486000000.0;0.0625;0.3217;0.0;1450000000.0;0.0255;0.1087;11535000000.0;0.067;0.0467;0.1257;-0.0402;0.0791;0.0922;-0.0376;0.1045;0.064;-0.0403;0.1335;0.0477;-0.0504;0.1209;0.0453;-0.0246;0.1668;0.063;-0.0542;0.1141;1.3902;-0.0211;0.0568;;;;;;;2577000000.0;2.422;-0.0143;0.2922;;;;;;;;;
['IBM'];['International Business Machines Corporation'];United States;Information Technology Services;Technology;6.68;2.91;4.174;18.822;0.0;0.0;12176000000.0;0.1516;0.6421;0.0;7509000000.0;0.8221;1.7864;0.0;6023000000.0;0.8876;1.9115;0.0;10074000000.0;0.1393;0.0804;0.0;35551000000.0;0.0413;0.0057;62753000000.0;0.0306;0.0178;0.5665;0.0107;0.0193;0.194;0.1229;0.6328;0.1197;0.7805;1.75;0.096;0.846;1.8718;0.0439;0.7966;1.7832;0.0765;0.8381;1.8542;1.7413;0.005;0.0266;0.6978;0.0143;0.0628;0.0926;-0.0856;0.2176;44449000000.0;3.6505;0.0953;0.4705;2.4953;-0.0069;0.0366;6.7758;0.1885;0.2507;6.5225;0.1941;0.2439
['IEX'];['IDEX Corporation'];United States;Specialty Industrial Machinery;Industrials;2.76;1.59;4.478;16.607;0.0;0.0;859400000.0;0.0694;0.1494;0.0;683800000.0;0.0475;0.1763;0.0;505000000.0;0.0563;0.1895;0.0;686500000.0;0.0272;0.1216;0.0;1445200000.0;0.0594;0.0752;3268800000.0;0.0594;0.0659;0.4421;-0.0005;0.011;0.2629;0.005;0.0833;0.2092;-0.0172;0.1078;0.1545;-0.0098;0.1169;0.0749;-0.0479;0.1747;0.1061;-0.0369;0.1724;1.4174;0.0163;0.0692;;;;;;;1365500000.0;1.5889;0.5368;0.6218;;;;;;;;;
['IDXX'];['IDEXX Laboratories, Inc.'];United States;Diagnostics & Research;Healthcare;;;9.381;27.704;0.0;0.0;1270972000.0;0.0743;0.0955;0.0;1141036000.0;0.0751;0.1101;0.0;887867000.0;0.0689;0.1364;0.0;1128337000.0;0.0711;0.1089;0.0;2378927000.0;0.0799;0.0137;3897504000.0;0.0664;0.0163;0.6104;0.0128;0.0063;0.3261;0.0064;0.0737;0.2928;0.0069;0.0875;0.2278;0.0006;0.1122;0.2696;-0.0342;0.111;0.3849;-0.0908;0.1305;1.4279;-0.0357;0.2246;0.3761;-0.0377;0.4936;0.4816;0.7092;0.967;698682000.0;0.5497;0.012;0.4906;3.7962;0.1881;0.3788;3.3507;0.2405;1.0714;2.4367;0.337;1.2319
['ITW'];['Illinois Tool Works Inc.'];United States;Specialty Industrial Machinery;Industrials;6.0;2.48;4.918;16.655;0.0;0.0;5107000000.0;0.0922;0.0607;0.0;4705000000.0;0.1027;0.0649;0.0;3488000000.0;0.0935;0.0868;0.0;4264000000.0;0.0705;0.0145;0.0;7040000000.0;0.057;0.0235;15898000000.0;0.0334;0.0496;0.4428;0.0241;0.0257;0.3212;0.0586;0.0684;0.2959;0.0685;0.0704;0.2194;0.0603;0.0981;0.2315;0.1191;0.1074;0.4991;0.1535;0.0959;2.1558;0.0323;0.0278;1.1251;0.064;0.0559;0.1978;0.3333;0.4954;7130000000.0;1.3961;-0.0444;0.0697;1.9162;-0.0284;0.026;3.7659;-0.1833;0.2559;2.7338;-0.1739;0.2808
['IR'];['Ingersoll Rand Inc.'];United States;Specialty Industrial Machinery;Industrials;0.08;0.11;4.703;17.571;0.0;0.0;1828000000.0;0.2161;0.0767;0.0;1346000000.0;0.3152;0.1287;0.0;838600000.0;0.1465;0.0998;0.0;1454300000.0;0.332;0.1136;0.0;3170000000.0;0.1696;0.0569;7235000000.0;0.1209;0.0489;0.4381;0.0434;0.0195;0.2527;0.084;0.0221;0.186;0.1704;0.0664;0.1159;0.0225;0.0701;0.0466;0.0855;0.1182;0.0635;0.0987;0.0745;1.3648;0.0196;0.0741;0.3605;0.1334;0.4009;0.0007;-0.3061;0.4669;3272600000.0;1.7903;0.3272;0.8446;3.7856;-0.0181;0.2343;1343.0645;3.1298;4.2553;1002.7419;3.086;4.2276
['PODD'];['Insulet Corporation'];United States;Medical Devices;Healthcare;;;9.025;47.975;0.0;0.0;423700000.0;0.6863;0.9322;0.0;342900000.0;1.4668;2.1534;0.0;418300000.0;14.7164;20.6114;0.0;308900000.0;1.5179;2.3998;0.0;1445700000.0;0.2524;0.1506;2071600000.0;0.2363;0.0471;0.6979;0.0101;0.0843;0.2045;0.3379;0.69;0.1655;0.9333;1.6322;0.2019;11.2107;15.9434;0.1355;12.9313;18.3369;0.2467;10.4144;14.9827;1.821;-0.1132;0.0819;0.821;-0.1948;0.1422;0.069;0.5842;0.4243;438700000.0;1.0354;-0.0913;0.7215;2.218;0.1167;0.089;19.701;-0.2709;0.1243;15.2177;-0.2746;0.0967
['ICE'];['Intercontinental Exchange, Inc.'];United States;Financial Data & Stock Exchanges;Financial Services;1.92;1.18;12.244;20.162;0.0;0.0;6075000000.0;0.0478;0.4055;0.0;4538000000.0;0.0497;0.4783;0.0;2754000000.0;0.0523;0.5289;0.0;4413000000.0;0.0755;0.0273;0.0;6522000000.0;0.0924;0.0474;11761000000.0;0.0888;0.0705;0.5545;0.0051;0.0382;0.5165;-0.038;0.3811;0.3859;-0.035;0.4552;0.2342;-0.0295;0.5119;0.0198;0.2806;0.8223;0.0232;0.3405;0.9072;1.1744;0.0296;0.046;0.1716;0.3753;0.4426;0.1486;143.5739;203.2422;19859000000.0;3.269;0.3952;0.8013;6.8454;-0.1767;0.2381;29.4334;128.1504;182.1671;;;
['INTU'];['Intuit Inc.'];United States;Software - Application;Technology;4.16;0.68;;;;;4581000000.0;0.1587;0.0296;0.0;3792000000.0;0.1401;0.0923;0.0;2963000000.0;0.1329;0.0995;0.0;3877000000.0;0.158;0.103;0.0;12820000000.0;0.176;0.0892;16285000000.0;0.1945;0.0895;0.7872;-0.0154;0.0181;0.2813;-0.0241;0.0826;0.2329;-0.035;0.1413;0.1819;-0.0411;0.1452;0.0922;-0.071;0.2624;0.1159;-0.0744;0.1999;1.2569;0.0224;0.093;;;;;;;2958000000.0;0.6457;-17.4322;24.1964;;;;;;;;;
['ISRG'];['Intuitive Surgical, Inc.'];United States;Medical Instruments & Supplies;Healthcare;;;20.392;59.915;0.0;0.0;2810900000.0;0.1075;0.1527;0.0;2348900000.0;0.1053;0.1895;0.0;2322600000.0;0.1424;0.2608;0.0;2348900000.0;0.1053;0.1895;0.0;5634200000.0;0.1261;0.0536;8352100000.0;0.1357;0.0344;0.6746;-0.0089;0.0183;0.3366;-0.0279;0.106;0.2812;-0.031;0.1386;0.2781;0.0005;0.2071;;;;;;;;;;;;;;;;;;;;;;;;;;;;
['INVH'];['Invitation Homes Inc.'];United States;REIT - Residential;Real Estate;1.16;3.42;11.112;20.161;0.0;0.0;1535761000.0;0.0945;0.0644;0.0;821435000.0;0.1261;0.1194;0.0;453917000.0;0.2318;0.2572;0.0;741241000.0;0.1054;0.0552;0.0;1546179000.0;0.0828;0.0256;2618942000.0;0.0948;0.019;0.5904;-0.0111;0.0067;0.5864;-0.0006;0.052;0.3137;0.028;0.1025;0.1733;0.1223;0.2213;0.0243;0.2241;0.2388;0.0432;0.2302;0.2442;1.7813;0.0046;0.0295;;;;;;;8027811000.0;5.2273;-0.0575;0.0539;;;;;;;;;
['IQV'];['IQVIA Holdings Inc.'];United States;Diagnostics & Research;Healthcare;;;2.543;13.412;0.0;0.0;3453000000.0;0.077;0.0301;0.0;2339000000.0;0.1597;0.0443;0.0;1373000000.0;0.1284;0.0954;0.0;2269000000.0;0.174;0.0849;0.0;5375000000.0;0.0505;0.0242;15405000000.0;0.0355;0.0053;0.3489;0.0143;0.0203;0.2241;0.04;0.0268;0.1518;0.1198;0.0372;0.0891;0.0893;0.0871;0.051;0.0951;0.0733;0.1077;0.1119;0.0762;2.1109;0.0156;0.0035;1.0973;0.035;0.0078;0.0819;1.5195;1.3381;12454000000.0;3.6067;-0.0335;0.0333;1.9237;-0.0188;0.0039;5.0908;-0.4943;0.1898;;;
['JBL'];['Jabil Inc.'];United States;Electronic Components;Technology;0.32;0.22;0.632;8.742;0.0;0.0;2620000000.0;0.1062;0.0597;0.0;1924000000.0;0.222;0.1106;0.0;1388000000.0;0.3164;0.3665;0.0;1437000000.0;0.1187;0.173;0.0;2676000000.0;0.0461;0.0804;28883000000.0;0.004;0.129;0.0926;0.0491;0.0596;0.0907;0.118;0.141;0.0666;0.2432;0.2376;0.0481;0.3607;0.5145;0.08;0.314;0.4418;0.0985;0.3151;0.4679;1.2311;-0.0045;0.0233;;;;;;;1056000000.0;0.4031;-0.2272;0.1144;;;;;;;;;
['JKHY'];['Jack Henry & Associates, Inc.'];United States;Information Technology Services;Technology;2.32;1.34;5.612;22.108;0.0;0.0;714307000.0;0.076;0.0419;0.0;514403000.0;0.0907;0.0706;0.0;381816000.0;0.0723;0.0669;0.0;489391000.0;0.0738;0.0825;0.0;916066000.0;0.0978;0.0527;2215543000.0;0.0802;0.0176;0.4135;0.0157;0.0322;0.3224;-0.0043;0.0225;0.2322;0.0089;0.0487;0.1723;-0.008;0.0462;0.1306;-0.0029;0.0877;0.1376;-0.0009;0.0809;1.0541;0.0039;0.0443;;;;;;;111716000.0;0.1564;0.7977;1.4522;;;;;;;;;
['J'];['Jacobs Solutions Inc.'];United States;Engineering & Construction;Industrials;1.28;1.05;1.458;13.63;0.0;0.0;1255083000.0;0.0853;0.1658;0.0;946344000.0;0.106;0.261;0.0;806093000.0;0.1982;0.1294;0.0;692436000.0;0.0204;0.1912;0.0;2832756000.0;-0.0189;0.0944;11500941000.0;-0.0456;0.1851;0.2463;0.0514;0.1208;0.1091;0.1509;0.0935;0.0823;0.1517;0.1022;0.0701;0.3405;0.437;0.0686;0.2969;0.1956;0.0895;0.2879;0.2274;1.3056;-0.0113;0.0384;0.247;-0.0117;0.1723;0.3937;5.881;8.1474;1607373000.0;1.2807;-0.1641;0.3184;5.2865;0.0241;0.1356;5.5901;-0.315;0.4558;;;
['K'];['Kellanova'];United States;Packaged Foods;Consumer Defensive;2.28;2.75;2.696;14.093;0.0;0.0;2332000000.0;0.0608;0.2394;0.0;1965000000.0;0.1155;0.3335;0.0;1343000000.0;0.016;0.3136;0.0;1873000000.0;0.121;0.1735;0.0;4545000000.0;0.0611;0.0513;12749000000.0;0.0286;0.0435;0.3565;0.0342;0.076;0.1829;0.0426;0.2747;0.1541;0.0992;0.3664;0.1053;0.0022;0.3499;0.0859;0.0725;0.325;0.1446;0.0707;0.3419;1.683;-0.0099;0.0471;0.6185;-0.0254;0.1083;0.1297;0.0885;0.3721;5648000000.0;2.422;-0.0871;0.2371;2.7212;0.0231;0.0647;5.0389;0.0971;0.1848;3.4752;0.1475;0.1371
['KMB'];['Kimberly-Clark Corporation'];United States;Household & Personal Products;Consumer Defensive;5.04;3.81;2.57;13.149;0.0;0.0;3978000000.0;0.0817;0.1614;0.0;3197000000.0;0.107;0.2068;0.0;2545000000.0;0.1403;0.2229;0.0;3307000000.0;0.0894;0.0309;0.0;7180000000.0;0.0634;0.0481;20058000000.0;0.0107;0.0229;0.358;0.0525;0.0479;0.1983;0.0734;0.1803;0.1594;0.0991;0.2258;0.1269;0.1328;0.2445;0.1538;0.1718;0.2451;0.2837;0.1497;0.2405;1.8442;-0.0189;0.0035;0.8296;-0.0403;0.0063;0.0763;0.2558;0.5363;6553000000.0;1.6473;-0.1342;0.1039;2.223;0.0223;0.0031;9.8239;-0.0044;0.3895;6.6162;0.049;0.4417
['KIM'];['Kimco Realty Corporation'];United States;REIT - Retail;Real Estate;1.0;4.89;10.794;17.854;0.0;0.0;1262699000.0;0.0946;0.5198;0.0;659014000.0;0.4402;1.3264;0.0;410785000.0;0.9902;2.2735;0.0;657536000.0;0.1421;0.1071;0.0;1399361000.0;0.1433;0.0977;2037014000.0;0.1468;0.0955;0.687;-0.0032;0.0027;0.6199;-0.002;0.5483;0.3235;0.3555;1.3124;0.2017;0.9002;2.2222;0.0202;0.9206;2.2137;0.035;0.9759;2.2931;1.7312;0.0062;0.014;;;;;;;7889753000.0;6.2483;0.1658;0.477;;;;;;;;;
['KLAC'];['KLA Corporation'];United States;Semiconductor Equipment & Materials;Technology;6.8;0.99;8.657;20.667;0.0;0.0;3903015000.0;0.1321;0.2207;0.0;3501285000.0;0.142;0.2424;0.0;2761896000.0;0.1445;0.3316;0.0;3635684000.0;0.1572;0.2324;0.0;5884174000.0;0.1365;0.1712;9812247000.0;0.1352;0.1619;0.5997;0.0004;0.0154;0.3978;-0.0103;0.053;0.3568;-0.004;0.071;0.2815;-0.0108;0.1496;0.179;-0.0133;0.2344;0.3206;0.1152;0.517;1.7917;0.0828;0.2508;;;;;;;4842514000.0;1.2407;0.2691;0.4268;;;;;;;;;
['KR'];['The Kroger Co.'];United States;Grocery Stores;Consumer Defensive;1.28;1.79;0.491;9.113;0.0;0.0;7641000000.0;0.0828;0.0645;0.0;3792000000.0;0.1405;0.1464;0.0;2665000000.0;0.1839;0.1634;0.0;3849000000.0;0.0601;0.2202;0.0;33403000000.0;0.0327;0.0223;147123000000.0;0.0226;0.0393;0.227;0.0107;0.0271;0.0519;0.0586;0.0506;0.0258;0.1148;0.1247;0.0181;0.1563;0.1433;0.0506;0.1568;0.162;0.0968;0.2095;0.22;1.9109;0.0417;0.101;0.6503;0.2057;0.3243;0.0152;0.252;1.0445;21123000000.0;2.7644;-0.0297;0.1049;2.9386;-0.099;0.1416;56.1507;1.4056;2.5137;30.2757;1.6851;2.8224
['LW'];['Lamb Weston Holdings, Inc.'];United States;Packaged Foods;Consumer Defensive;1.48;2.81;1.82;9.47;0.0;0.0;1372100000.0;0.3128;0.3205;0.0;1065300000.0;0.3762;0.4445;0.0;725500000.0;1.1244;2.0491;0.0;1065300000.0;0.3762;0.4445;0.0;1766700000.0;0.3183;0.3005;6467600000.0;0.2103;0.0771;0.2732;0.0784;0.1774;0.2121;0.0724;0.1943;0.1647;0.1195;0.2915;0.1122;0.6699;1.5409;0.0985;0.4896;1.2022;0.2064;0.1932;0.7853;2.0963;-0.0941;0.1312;1.088;-0.1437;0.1968;0.1001;1.6218;1.8662;3781300000.0;2.7558;-0.0171;0.1415;1.9268;0.0837;0.1122;5.4612;-0.4441;0.2992;2.486;-0.513;0.281
['LDOS'];['Leidos Holdings, Inc.'];United States;Information Technology Services;Technology;1.6;1.1;1.417;11.217;0.0;0.0;2122000000.0;0.2903;0.6843;0.0;1832000000.0;0.4961;1.0596;0.0;1254000000.0;1.5006;2.6995;0.0;1815000000.0;0.1725;0.1722;0.0;2798000000.0;0.1195;0.0917;16662000000.0;0.0666;0.0134;0.1679;0.0488;0.0752;0.1274;0.2059;0.6285;0.11;0.3972;0.9782;0.0753;1.3256;2.495;0.0957;1.4392;2.5979;0.1605;1.4206;2.5834;1.6772;-0.0133;0.0035;0.5977;-0.0365;0.0059;0.1323;11.3174;15.9318;4348000000.0;2.049;-0.0603;0.3729;2.806;0.0241;0.0078;7.165;19.3698;28.4385;6.6553;19.3994;28.4814
['LII'];['Lennox International Inc.'];United States;Building Products & Equipment;Industrials;4.6;0.88;3.701;17.747;0.0;0.0;1133000000.0;0.2004;0.0712;0.0;1037900000.0;0.2123;0.0773;0.0;806900000.0;0.2086;0.1218;0.0;1040800000.0;0.2097;0.0703;0.0;1771900000.0;0.1435;0.0505;5341300000.0;0.0843;0.0295;0.3317;0.0565;0.074;0.2121;0.109;0.0882;0.1943;0.1203;0.0939;0.1511;0.1175;0.132;0.2324;0.0326;0.0894;0.4069;-0.1326;0.0812;1.7506;-0.1474;0.1527;;;;;;;1073500000.0;0.9475;-0.2093;0.2161;;;;;;;;;
['LLY'];['Eli Lilly and Company'];United States;Drug Manufacturers - General;Healthcare;6.0;0.7;17.844;41.713;0.0;0.0;15227600000.0;0.2811;0.3527;0.0;13461000000.0;0.3324;0.4124;0.0;10590000000.0;0.3263;0.5042;0.0;17501700000.0;0.3199;0.2231;0.0;36624400000.0;0.2105;0.1282;45042700000.0;0.1745;0.1283;0.8131;0.0311;0.0037;0.3381;0.0808;0.212;0.2988;0.1212;0.2555;0.2351;0.1142;0.3383;0.1345;0.1314;0.406;0.235;0.1776;0.4229;1.7465;0.0469;0.0559;0.7465;0.1343;0.167;0.1521;0.5107;1.0432;30375800000.0;1.9948;0.1227;0.3507;2.3396;-0.0637;0.0911;6.3981;0.0096;0.5744;4.915;-0.0059;0.5656
['LIN'];['Linde plc'];United Kingdom;Specialty Chemicals;Basic Materials;6.0;1.33;7.021;18.292;0.0;0.0;12836000000.0;0.0943;0.0952;0.0;9056000000.0;0.2099;0.1762;0.0;6565000000.0;0.2126;0.1998;0.0;8595000000.0;0.165;0.0799;0.0;15862000000.0;0.0622;0.0305;33005000000.0;0.0243;0.0427;0.4806;0.0394;0.0627;0.3889;0.0732;0.1309;0.2744;0.1878;0.2093;0.1989;0.191;0.2323;0.0819;0.217;0.1813;0.1141;0.2669;0.1708;1.3929;0.0427;0.018;0.3758;0.2123;0.1204;0.2904;0.1621;0.2944;17759000000.0;1.3835;0.0356;0.0567;3.7066;-0.1331;0.0687;2.0613;-0.1511;0.1454;1.7514;-0.1453;0.1423
['LULU'];['lululemon athletica inc.'];Canada;Apparel Retail;Consumer Cyclical;;;3.045;10.921;0.0;0.0;2952221000.0;0.2284;0.062;0.0;2505697000.0;0.2232;0.0629;0.0;1814616000.0;0.2868;0.3913;0.0;2505697000.0;0.2232;0.0629;0.0;6270811000.0;0.2038;0.0608;10588126000.0;0.1943;0.0801;0.5922;0.0095;0.038;0.2788;0.0303;0.0441;0.2367;0.0262;0.045;0.1714;0.0896;0.3489;0.2387;0.0994;0.2697;0.3011;0.112;0.2702;1.2614;0.012;0.0028;;;;;;;-408545000.0;-0.1384;1.7864;3.5159;;;;;;;;;
['MKTX'];['MarketAxess Holdings Inc.'];United States;Capital Markets;Financial Services;3.04;1.39;9.367;18.456;0.0;0.0;442610000.0;0.039;0.0274;0.0;362147000.0;0.0273;0.0401;0.0;274181000.0;0.0214;0.0383;0.0;340870000.0;0.005;0.0545;0.0;563354000.0;0.0327;0.0235;817097000.0;0.0537;0.0241;0.6895;-0.02;0.0052;0.5417;-0.0139;0.0145;0.4432;-0.0253;0.0233;0.3356;-0.031;0.0177;0.1532;-0.0191;0.1574;0.1597;-0.024;0.1628;1.0423;-0.006;0.0055;;;;;;;-471824000.0;-1.066;0.0144;0.1537;;;;;;;;;
['MAR'];['Marriott International, Inc.'];United States;Lodging;Consumer Cyclical;2.52;1.07;12.101;18.808;0.0;0.0;4338000000.0;0.3918;0.4802;0.0;3846000000.0;0.4315;0.5453;0.0;2375000000.0;0.4078;0.5659;0.0;3844000000.0;0.3617;0.4387;0.0;5101000000.0;0.249;0.2726;25100000000.0;0.233;0.1912;0.2032;0.0036;0.0608;0.1728;0.0979;0.1994;0.1532;0.1231;0.2436;0.0946;0.1015;0.2889;0.0907;0.4096;0.6025;0.2171;0.5121;0.5495;2.393;0.1054;0.0777;1.3204;0.2418;0.1635;0.0906;0.162;0.5575;14845000000.0;3.4221;-0.0746;0.2933;1.8123;-0.1022;0.0591;2.6623;-0.0813;0.3415;;;
['MMC'];['Marsh & McLennan Companies, Inc.'];United States;Insurance Brokers;Financial Services;3.26;1.49;5.147;17.377;0.0;0.0;6926000000.0;0.0904;0.091;0.0;6180000000.0;0.1042;0.1033;0.0;4060000000.0;0.0943;0.107;0.0;5817000000.0;0.1093;0.0988;0.0;10462000000.0;0.0767;0.0348;24458000000.0;0.0728;0.0213;0.4278;0.0034;0.013;0.2832;0.0151;0.0649;0.2527;0.0278;0.0763;0.166;0.0184;0.0799;0.0719;-0.0643;0.1538;0.1173;-0.0507;0.2043;1.6315;0.0064;0.0901;0.5762;0.0744;0.2733;0.026;5.6472;5.9502;19464000000.0;2.8103;0.1292;0.2604;2.8316;-0.0182;0.1787;42.6146;0.1693;1.4165;;;
['MLM'];['Martin Marietta Materials, Inc.'];United States;Building Materials;Basic Materials;3.16;0.62;5.571;17.7;0.0;0.0;3338000000.0;0.3283;0.148;0.0;2765000000.0;0.4153;0.1798;0.0;1995000000.0;0.4297;0.2013;0.0;2757000000.0;0.4052;0.2265;0.0;1878000000.0;0.1351;0.2091;6536000000.0;0.0675;0.0745;0.2873;0.0607;0.1643;0.5107;0.2607;0.2367;0.423;0.3447;0.2738;0.3052;0.3598;0.2953;0.1098;0.3141;0.0977;0.1613;0.2727;0.1216;1.4694;-0.0324;0.0337;;;;;;;5134000000.0;1.538;-0.23;0.1689;;;;;;;;;
